word_lc,cos_dist,count,root_word,lemma_count
visibly,0.45398,0.9545454545454546,elated,2
astonishment,0.45293,0.9090909090909091,exultant,2
utterly,0.45263,1.0,enraptured,4
disquieting,0.45107,0.9090909090909091,joyous,1
sorry,0.4505,0.4090909090909091,happy,8
moan,0.44986,0.7727272727272727,orgasmic,1
saddening,0.44986,0.7727272727272727,joyous,1
adore,0.44945,0.7727272727272727,thrilled,1
thrill,0.44937,1.0,euphoric,3
obliged,0.449,0.6818181818181818,delighted,2
keenly,0.44886,0.8181818181818182,enraptured,3
spirit,0.4486,0.7272727272727273,joyful,1
scared,0.44857,0.6363636363636364,elated,2
spectacle,0.4484,0.9090909090909091,enraptured,2
wail,0.44767,0.7272727272727273,exultant,4
scornful,0.44702,0.8181818181818182,exultant,2
despairingly,0.44687,0.8181818181818182,exultant,1
ready,0.44611,0.5909090909090909,happy,3
lovely,0.44538,0.8636363636363636,delighted,10
incurably,0.44525,0.9545454545454546,delirious,1
garrulous,0.44422,0.7727272727272727,enthusiastic,1
radiantly,0.44404,1.0,joyful,1
sensation,0.4431,0.9090909090909091,euphoric,2
sullen,0.44253,0.8181818181818182,exultant,1
bizarre,0.44181,0.8636363636363636,delirious,3
celebrated,0.44172,0.9090909090909091,joyous,3
jaunty,0.44163,0.7272727272727273,jubilant,2
romantic,0.44145,0.7272727272727273,blissful,10
expressive,0.44116,0.6818181818181818,joyful,1
curiously,0.44101,0.9545454545454546,enraptured,1
pleasing,0.44049,0.9090909090909091,joyful,1
ashamed,0.44034,0.5909090909090909,elated,1
cynical,0.44034,0.8636363636363636,enthusiastic,2
pleasure,0.44024,0.8636363636363636,orgasmic,1
rapture,0.44021,0.7727272727272727,rapturous,1
irresistibly,0.44012,1.0,enraptured,1
jovially,0.43977,0.8181818181818182,jubilant,1
desolate,0.43925,0.7272727272727273,ravished,4
drowse,0.43902,0.6818181818181818,blissful,1
discontented,0.43902,0.9090909090909091,exultant,1
indifferent,0.43874,0.9090909090909091,enthusiastic,2
admiration,0.43861,0.8636363636363636,rapturous,2
harrowed,0.43852,0.8181818181818182,ravished,1
shrill,0.43819,0.7272727272727273,exultant,3
lightheaded,0.43813,0.6363636363636364,euphoric,1
less,0.43794,0.2727272727272727,happy,13
jauntiness,0.43784,0.6363636363636364,exultant,1
pungent,0.43762,0.6363636363636364,rhapsodic,1
hospitable,0.43621,0.7727272727272727,enthusiastic,1
fever,0.4362,0.18181818181818182,delirious,1
sensuously,0.43599,0.8181818181818182,orgasmic,1
sick,0.43583,0.5454545454545454,delirious,11
fairy,0.4357,0.09090909090909091,enchanted,1
astonishing,0.43502,0.9090909090909091,rapturous,1
want,0.43477,0.2727272727272727,happy,97
repose,0.43473,0.5909090909090909,blissful,1
gloomy,0.43465,0.8181818181818182,joyous,1
leaden,0.43418,0.6363636363636364,exultant,1
anxiously,0.43417,0.9090909090909091,overjoyed,4
lavish,0.43393,0.9090909090909091,rapturous,1
engaged,0.43372,0.6818181818181818,enthusiastic,3
calmness,0.43288,0.7272727272727273,blissful,1
positive,0.43271,0.6818181818181818,enthusiastic,1
absorbed,0.43147,0.2727272727272727,transported,1
morbid,0.43141,0.6818181818181818,delirious,2
truly,0.43129,0.8636363636363636,thrilled,1
wistfulness,0.43102,0.7727272727272727,exultant,1
eternal,0.43093,0.5909090909090909,blissful,4
startlingly,0.43078,0.9090909090909091,rapturous,2
comfortable,0.43025,0.5909090909090909,happy,1
bewilderment,0.42992,0.9090909090909091,delirious,1
startling,0.42981,0.9090909090909091,rapturous,1
unbelievable,0.42934,0.9545454545454546,ecstatic,1
reluctantly,0.42905,0.5909090909090909,overjoyed,1
bored,0.42895,0.7727272727272727,enraptured,3
clamour,0.42845,0.8181818181818182,rapturous,1
savagely,0.42838,0.8181818181818182,ravished,2
unrestrained,0.42797,0.9545454545454546,delirious,1
nervous,0.42765,0.8181818181818182,elated,6
confused,0.42707,0.7727272727272727,elated,6
apparition,0.42687,0.45454545454545453,beatific,1
hopeless,0.42638,0.9545454545454546,delirious,1
imagine,0.42632,0.6818181818181818,happy,5
babbled,0.42619,0.8636363636363636,enraptured,1
love,0.42575,0.8181818181818182,happy,48
graceful,0.42573,0.8636363636363636,joyful,2
overwhelmingly,0.4255,0.8181818181818182,enthusiastic,1
deathless,0.4241,0.6818181818181818,beatific,1
incomparable,0.42406,0.9090909090909091,enraptured,1
astonish,0.4236,0.9090909090909091,enraptured,1
sweet,0.4234,0.9545454545454546,joyful,2
appreciate,0.42339,0.45454545454545453,delighted,1
enjoy,0.42313,0.6818181818181818,happy,7
bright,0.42304,0.7727272727272727,joyful,17
modish,0.42304,0.6363636363636364,beatific,1
apathetically,0.42283,0.9545454545454546,enraptured,1
tired,0.42273,0.7272727272727273,delirious,4
profound,0.42212,0.9090909090909091,joyous,4
desperate,0.42203,0.9090909090909091,delirious,1
doubtless,0.42088,0.8636363636363636,delighted,1
hilarity,0.42068,0.7727272727272727,delirious,2
occasion,0.42036,0.5,joyous,1
definitely,0.42036,0.3181818181818182,thrilled,5
smile,0.42018,0.7727272727272727,joyful,23
savage,0.41996,0.7272727272727273,ravished,2
savour,0.41994,0.8636363636363636,blissful,1
momentary,0.4199,0.5909090909090909,blissful,2
young,0.41963,0.6363636363636364,enthusiastic,48
gratitude,0.4192,0.7727272727272727,joyful,2
harrowing,0.41895,0.8181818181818182,joyous,1
grudging,0.41889,0.6818181818181818,rapturous,1
sentimental,0.4187,0.8181818181818182,rhapsodic,4
positively,0.41853,1.0,elated,1
exclamation,0.41849,0.6818181818181818,exultant,1
contemplation,0.41799,0.6363636363636364,blissful,1
endlessly,0.41791,1.0,enraptured,1
opportunity,0.41763,0.4090909090909091,delighted,3
unutterable,0.41753,0.7272727272727273,exultant,3
faithful,0.4171,0.7727272727272727,enthusiastic,1
contemptuous,0.41699,0.8636363636363636,exultant,3
genially,0.4167,0.9545454545454546,enthusiastic,2
unmistakable,0.41659,0.8181818181818182,exultant,2
honest,0.41641,0.5909090909090909,enthusiastic,2
consoling,0.41576,0.9090909090909091,jubilant,1
got,0.41573,0.5,thrilled,3
aggressive,0.41515,0.3181818181818182,enthusiastic,1
tragic,0.4145,0.7727272727272727,joyous,4
quiet,0.41432,0.5,blissful,6
pretty,0.41418,0.5909090909090909,happy,14
spasm,0.41397,0.5454545454545454,orgasmic,2
helpless,0.41374,0.8636363636363636,ravished,2
cry,0.41332,0.6818181818181818,exultant,39
utter,0.41331,0.7727272727272727,blissful,2
wildly,0.41317,0.8181818181818182,delirious,2
brilliant,0.41216,0.9090909090909091,enthusiastic,1
unexpected,0.41211,0.8181818181818182,joyous,3
thank,0.41206,0.45454545454545453,delighted,8
frightening,0.41196,0.9090909090909091,joyous,2
benediction,0.41183,0.6363636363636364,beatific,2
marvel,0.41166,0.7727272727272727,enraptured,2
impetuously,0.41129,0.7272727272727273,exultant,1
profusion,0.41127,0.8636363636363636,rapturous,1
regret,0.41063,0.5909090909090909,happy,1
intense,0.41054,0.7272727272727273,orgasmic,3
vivid,0.41046,0.7727272727272727,joyful,4
uneasy,0.40961,0.9545454545454546,elated,4
pure,0.4094,0.6363636363636364,blissful,1
excitingly,0.40933,1.0,joyous,1
satisfactory,0.40898,0.6818181818181818,happy,1
cheerfully,0.40889,0.8636363636363636,enthusiastic,1
afraid,0.40852,0.5454545454545454,happy,9
ferocious,0.40823,0.7727272727272727,exultant,2
arrive,0.40815,0.4090909090909091,transported,18
unreal,0.40801,0.7727272727272727,blissful,2
perfectly,0.40799,0.4090909090909091,happy,3
despair,0.40797,0.7727272727272727,exultant,2
anticlimax,0.40653,0.8181818181818182,jubilant,1
strong,0.40643,0.36363636363636365,enthusiastic,2
motionless,0.40635,0.5909090909090909,enraptured,2
arrogant,0.40622,0.6363636363636364,enthusiastic,2
lethargic,0.40604,0.7727272727272727,delirious,1
reassuring,0.40599,0.8181818181818182,enthusiastic,1
great,0.40594,0.5909090909090909,happy,28
perpetual,0.40591,0.6818181818181818,blissful,1
earnestness,0.40584,0.6818181818181818,exultant,1
madman,0.40563,0.3181818181818182,delirious,2
weary,0.40547,0.9090909090909091,exultant,1
castle,0.40544,0.13636363636363635,enchanted,1
busy,0.40522,0.45454545454545453,happy,2
admiringly,0.40495,0.6818181818181818,enraptured,1
extravagantly,0.40489,0.9545454545454546,rhapsodic,1
anticipation,0.40461,0.8636363636363636,ecstatic,1
certainly,0.40449,0.4090909090909091,delighted,8
holiday,0.40433,0.3181818181818182,joyous,2
croon,0.40408,0.6818181818181818,rhapsodic,1
shout,0.40375,0.6818181818181818,exultant,6
undoubtedly,0.40374,0.7272727272727273,delighted,1
disembodied,0.40364,0.7727272727272727,beatific,1
discordant,0.4035,0.6818181818181818,joyous,1
unutterably,0.40341,1.0,blissful,1
stare,0.40335,0.5,enraptured,23
hear,0.40312,0.7272727272727273,thrilled,67
vigour,0.40307,0.7272727272727273,exultant,1
fright,0.40281,0.7727272727272727,delirious,1
torn,0.40276,0.4090909090909091,ravished,1
pomp,0.40235,0.6363636363636364,joyous,1
tumult,0.40228,0.6363636363636364,exultant,1
restlessness,0.40215,0.6818181818181818,delirious,1
expostulation,0.40169,0.5,exultant,1
hazy,0.40138,0.6363636363636364,blissful,1
interminable,0.40103,0.6818181818181818,delirious,2
meretricious,0.40099,0.7727272727272727,rhapsodic,1
turgid,0.40067,0.6363636363636364,rapturous,1
inexplicable,0.40065,0.9090909090909091,delirious,2
gorgeous,0.40051,0.8636363636363636,thrilled,5
guiltily,0.40019,0.9090909090909091,enraptured,1
mistress,0.40014,0.36363636363636365,ravished,3
unmistakably,0.40007,0.9090909090909091,exultant,1
emotion,0.39956,0.7727272727272727,euphoric,8
intimate,0.3993,0.8636363636363636,blissful,5
unusually,0.39927,0.8181818181818182,enthusiastic,2
scream,0.39915,0.6363636363636364,orgasmic,1
mysterious,0.39906,0.7272727272727273,enchanted,2
gleam,0.39883,0.8181818181818182,exultant,7
accomplishment,0.39866,0.6818181818181818,elated,1
quaver,0.39834,0.45454545454545453,exultant,1
awake,0.39806,0.8181818181818182,delirious,2
homecoming,0.39785,0.5454545454545454,joyous,1
unhappily,0.39785,0.8636363636363636,enraptured,2
know,0.39779,0.3181818181818182,happy,173
intently,0.39777,0.045454545454545456,enraptured,3
life,0.39776,0.3181818181818182,happy,31
witty,0.39761,0.6818181818181818,enthusiastic,1
absurd,0.39725,0.6818181818181818,delirious,3
radiant,0.3971,0.9545454545454546,beatific,3
surprising,0.39697,0.7727272727272727,thrilled,3
perfect,0.3969,0.6363636363636364,happy,4
disquiet,0.39685,0.8181818181818182,exultant,1
haze,0.39669,0.4090909090909091,euphoric,1
familiar,0.3966,0.8181818181818182,enraptured,9
invite,0.39652,0.45454545454545453,delighted,12
lull,0.39596,0.2727272727272727,blissful,1
sedative,0.39575,0.22727272727272727,euphoric,1
graceless,0.3956,0.8181818181818182,rapturous,1
caterwaul,0.39491,0.6363636363636364,exultant,1
ill,0.39477,0.3181818181818182,delirious,1
gypsy,0.39446,0.18181818181818182,enchanted,1
momentarily,0.39443,0.9090909090909091,enraptured,3
swoon,0.39436,0.9545454545454546,enraptured,2
respectful,0.39403,0.3181818181818182,enthusiastic,1
confidently,0.39384,0.6363636363636364,delighted,1
sunny,0.39319,0.5,blissful,1
doze,0.39315,0.2727272727272727,blissful,1
brave,0.39249,0.7272727272727273,enthusiastic,2
sweetly,0.39221,1.0,rhapsodic,1
corpulent,0.39211,0.8636363636363636,exultant,1
wild,0.39205,0.7272727272727273,delirious,11
extraordinarily,0.39196,0.9545454545454546,enthusiastic,1
enormously,0.39172,0.7727272727272727,enthusiastic,1
ghastly,0.39162,0.8181818181818182,delirious,2
astounding,0.39155,0.9090909090909091,ecstatic,1
tactful,0.39142,0.3181818181818182,enthusiastic,1
lyric,0.39138,0.45454545454545453,rhapsodic,1
everybody,0.39113,0.5,happy,10
unfathomable,0.39113,0.8636363636363636,enraptured,1
drunk,0.3909,0.5454545454545454,delirious,8
prince,0.39084,0.18181818181818182,enchanted,1
humorous,0.39066,0.5,joyful,1
shrewd,0.39061,0.5454545454545454,enthusiastic,1
vividly,0.38981,0.9545454545454546,enraptured,1
obstinate,0.38959,0.6363636363636364,enthusiastic,1
forest,0.38955,0.13636363636363635,enchanted,2
lingeringly,0.38919,0.7272727272727273,rhapsodic,1
absolutely,0.38903,0.7727272727272727,thrilled,8
ragged,0.38885,0.7272727272727273,delirious,3
discover,0.38858,0.5454545454545454,overjoyed,5
truculent,0.38844,0.6818181818181818,exultant,1
abstractedly,0.38806,0.4090909090909091,enraptured,1
assure,0.38757,0.36363636363636365,happy,7
throbbing,0.38753,0.6363636363636364,orgasmic,1
successful,0.38745,0.4090909090909091,enthusiastic,1
splendour,0.3874,0.7727272727272727,rapturous,2
thrusting,0.38737,0.36363636363636365,orgasmic,1
satisfaction,0.38721,0.8181818181818182,happy,3
surer,0.38705,0.18181818181818182,happy,2
surprisingly,0.38686,0.7727272727272727,enthusiastic,3
hostile,0.38669,0.6818181818181818,enthusiastic,2
wanly,0.3866,0.5,beatific,1
dramatic,0.38628,0.7272727272727273,rhapsodic,1
scorn,0.38618,0.5454545454545454,rapturous,4
sunshine,0.38617,0.36363636363636365,blissful,4
groan,0.38616,0.8181818181818182,exultant,7
needless,0.38603,0.7272727272727273,delirious,1
confess,0.38602,0.5909090909090909,overjoyed,2
exhilarate,0.38597,0.9090909090909091,exultant,1
wistfully,0.38596,0.8181818181818182,rhapsodic,1
wait,0.38585,0.3181818181818182,thrilled,38
sparkling,0.38575,0.8181818181818182,joyous,2
indecipherable,0.38515,0.5454545454545454,delirious,1
haunting,0.38494,0.7272727272727273,joyous,1
dangerously,0.38482,0.36363636363636365,delirious,1
unquiet,0.38479,0.6363636363636364,ravished,1
impressively,0.38444,0.9545454545454546,enthusiastic,1
majestic,0.38439,0.7272727272727273,enchanted,1
believe,0.38414,0.2727272727272727,happy,24
groaning,0.38413,0.8181818181818182,exultant,1
cordial,0.3838,0.6363636363636364,enthusiastic,3
grotesque,0.38361,0.6818181818181818,delirious,6
say,0.3833,0.45454545454545453,happy,291
ambulance,0.38329,0.09090909090909091,transported,1
recently,0.3832,0.3181818181818182,thrilled,1
thought,0.3831,0.5,thrilled,1
flurry,0.38279,0.7272727272727273,rapturous,1
hurried,0.38253,0.9090909090909091,exultant,1
solitary,0.38251,0.7272727272727273,blissful,2
kindly,0.3825,0.22727272727272727,delighted,2
bleared,0.3825,0.5,beatific,1
unpleasant,0.38218,0.7727272727272727,joyous,2
burst,0.3821,0.6363636363636364,rapturous,5
evoke,0.382,0.7272727272727273,euphoric,1
faintly,0.38178,0.9090909090909091,exultant,10
expect,0.38124,0.3181818181818182,thrilled,8
weep,0.38098,0.8181818181818182,exultant,2
vision,0.38081,0.13636363636363635,beatific,1
embrace,0.38077,0.9090909090909091,joyful,1
intimacy,0.38057,0.6363636363636364,orgasmic,1
hesitantly,0.38054,0.6363636363636364,overjoyed,1
remarkable,0.38014,0.9090909090909091,joyous,1
overwhelming,0.3801,0.8181818181818182,euphoric,2
gloom,0.37983,0.5454545454545454,jubilant,2
loud,0.37975,0.8181818181818182,joyful,6
laugh,0.37973,0.7272727272727273,joyful,25
bleak,0.37933,0.7727272727272727,joyous,1
capable,0.37916,0.36363636363636365,enthusiastic,2
come,0.3791,0.45454545454545453,happy,207
impressive,0.37909,0.8181818181818182,enthusiastic,2
moment,0.37884,0.7272727272727273,blissful,73
oblivion,0.37875,0.5,blissful,2
profoundly,0.37872,1.0,enraptured,2
debauchee,0.37812,0.5,ravished,1
immoderately,0.37807,0.9545454545454546,exultant,1
levity,0.37744,0.45454545454545453,joyous,1
extraordinary,0.37715,0.8636363636363636,joyous,4
admit,0.3771,0.45454545454545453,thrilled,4
bloody,0.37689,0.45454545454545453,delirious,1
abounding,0.37685,0.7727272727272727,exultant,1
idiotically,0.37672,0.9090909090909091,delirious,1
unfamiliar,0.37619,0.5454545454545454,enraptured,9
divine,0.37592,0.5909090909090909,beatific,1
barge,0.3758,0.09090909090909091,transported,1
romp,0.37579,0.9545454545454546,joyous,1
ferociously,0.37526,0.8181818181818182,enthusiastic,1
adorable,0.3747,0.6363636363636364,thrilled,1
languidly,0.37468,0.6363636363636364,enraptured,1
insolent,0.37465,0.6818181818181818,exultant,1
fiercely,0.37422,0.6818181818181818,enthusiastic,1
forever,0.3742,0.5909090909090909,happy,12
heaven,0.37418,0.6818181818181818,blissful,1
hilariously,0.37389,0.8636363636363636,delirious,2
soon,0.37386,0.2727272727272727,overjoyed,7
honestly,0.37382,0.45454545454545453,happy,1
aware,0.37364,0.36363636363636365,delighted,10
formless,0.37364,0.5909090909090909,blissful,1
nightmare,0.37316,0.4090909090909091,delirious,1
wander,0.37301,0.4090909090909091,enchanted,6
mourning,0.37297,0.6363636363636364,joyous,1
boredom,0.37276,0.36363636363636365,blissful,1
puppyish,0.37273,0.8636363636363636,beatific,1
transitory,0.37241,0.6363636363636364,blissful,1
haughty,0.37223,0.7727272727272727,exultant,2
await,0.37218,0.7272727272727273,overjoyed,1
spiritless,0.37172,0.7727272727272727,exultant,1
totally,0.37168,0.7272727272727273,thrilled,1
fellow,0.37145,0.4090909090909091,enthusiastic,7
thoroughly,0.37125,0.6818181818181818,delighted,1
actually,0.37124,0.3181818181818182,happy,3
tremendously,0.37122,0.5,thrilled,1
creature,0.37118,0.18181818181818182,enchanted,1
disappointment,0.37093,0.7727272727272727,overjoyed,2
shiver,0.37082,0.8636363636363636,delirious,4
irritable,0.37079,0.8636363636363636,delirious,1
defiance,0.37068,0.3181818181818182,exultant,1
indignantly,0.37042,0.5909090909090909,exultant,3
hollowly,0.3704,0.6363636363636364,exultant,2
sentimentality,0.3703,0.5454545454545454,rhapsodic,1
charm,0.37029,0.22727272727272727,enchanted,1
leisurely,0.36979,0.45454545454545453,blissful,1
unable,0.36971,0.5,overjoyed,1
gasp,0.36963,0.7727272727272727,delirious,3
secretly,0.36962,0.5,overjoyed,1
deeply,0.36958,0.9090909090909091,enraptured,2
dread,0.36876,0.8636363636363636,joyous,1
gibberish,0.36872,0.2727272727272727,delirious,1
